1,2,3,4,5,6,7,8
0.9680370833231209,0.9680370833231209,0.9680370833231209,0.9680370833231209,0.9680370833231209,0.9680370833231209,0.9680370833231209,0.9680370833231209,0.9680370833231209
0.9563135157485502,0.9563135157485502,0.9563135157485502,0.9563135157485502,0.9563135157485502,0.9563135157485502,0.9563135157485502,0.9563135157485502,0.9563135157485502
0.941496155123695,0.941496155123695,0.941496155123695,0.941496155123695,0.941496155123695,0.941496155123695,0.941496155123695,0.941496155123695,0.941496155123695
0.9414615278040578,0.9414615278040578,0.9414615278040578,0.9414615278040578,0.9414615278040578,0.9414615278040578,0.9414615278040578,0.9414615278040578,0.9414615278040578
0.9420667841979062,0.9420667841979062,0.9420667841979062,0.9420667841979062,0.9420667841979062,0.9420667841979062,0.9420667841979062,0.9420667841979062,0.9420667841979062
0.9384417360422079,0.9384417360422079,0.9384417360422079,0.9384417360422079,0.9384417360422079,0.9384417360422079,0.9384417360422079,0.9384417360422079,0.9384417360422079
0.9886817369056007,0.9886817369056007,0.9886817369056007,0.9886817369056007,0.9886817369056007,0.9886817369056007,0.9886817369056007,0.9886817369056007,0.9886817369056007
0.9785869201330938,0.9785869201330938,0.9785869201330938,0.9785869201330938,0.9785869201330938,0.9785869201330938,0.9785869201330938,0.9785869201330938,0.9785869201330938
0.9994123467232479,0.9994123467232479,0.9994123467232479,0.9994123467232479,0.9994123467232479,0.9994123467232479,0.9994123467232479,0.9994123467232479,0.9994123467232479
0.9584067251338665,0.9584067251338665,0.9584067251338665,0.9584067251338665,0.9584067251338665,0.9584067251338665,0.9584067251338665,0.9584067251338665,0.9584067251338665
0.9519388134631009,0.9519388134631009,0.9519388134631009,0.9519388134631009,0.9519388134631009,0.9519388134631009,0.9519388134631009,0.9519388134631009,0.9519388134631009
0.9827099082004118,0.9827099082004118,0.9827099082004118,0.9827099082004118,0.9827099082004118,0.9827099082004118,0.9827099082004118,0.9827099082004118,0.9827099082004118
0.9936423254219872,0.9936423254219872,0.9936423254219872,0.9936423254219872,0.9936423254219872,0.9936423254219872,0.9936423254219872,0.9936423254219872,0.9936423254219872
0.9594837909363316,0.9594837909363316,0.9594837909363316,0.9594837909363316,0.9594837909363316,0.9594837909363316,0.9594837909363316,0.9594837909363316,0.9594837909363316
0.9984281610890664,0.9984281610890664,0.9984281610890664,0.9984281610890664,0.9984281610890664,0.9984281610890664,0.9984281610890664,0.9984281610890664,0.9984281610890664
0.9455548306647898,0.9455548306647898,0.9455548306647898,0.9455548306647898,0.9455548306647898,0.9455548306647898,0.9455548306647898,0.9455548306647898,0.9455548306647898
0.9676306688781658,0.9676306688781658,0.9676306688781658,0.9676306688781658,0.9676306688781658,0.9676306688781658,0.9676306688781658,0.9676306688781658,0.9676306688781658
0.953064744598274,0.953064744598274,0.953064744598274,0.953064744598274,0.953064744598274,0.953064744598274,0.953064744598274,0.953064744598274,0.953064744598274
0.9954006785167709,0.9954006785167709,0.9954006785167709,0.9954006785167709,0.9954006785167709,0.9954006785167709,0.9954006785167709,0.9954006785167709,0.9954006785167709
0.9759562120297526,0.9759562120297526,0.9759562120297526,0.9759562120297526,0.9759562120297526,0.9759562120297526,0.9759562120297526,0.9759562120297526,0.9759562120297526
0.9992789204685583,0.9992789204685583,0.9992789204685583,0.9992789204685583,0.9992789204685583,0.9992789204685583,0.9992789204685583,0.9992789204685583,0.9992789204685583
0.9965734591568346,0.9965734591568346,0.9965734591568346,0.9965734591568346,0.9965734591568346,0.9965734591568346,0.9965734591568346,0.9965734591568346,0.9965734591568346
0.9403736532397916,0.9403736532397916,0.9403736532397916,0.9403736532397916,0.9403736532397916,0.9403736532397916,0.9403736532397916,0.9403736532397916,0.9403736532397916
0.9647705863413154,0.9647705863413154,0.9647705863413154,0.9647705863413154,0.9647705863413154,0.9647705863413154,0.9647705863413154,0.9647705863413154,0.9647705863413154
0.9641411063820123,0.9641411063820123,0.9641411063820123,0.9641411063820123,0.9641411063820123,0.9641411063820123,0.9641411063820123,0.9641411063820123,0.9641411063820123
0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
