1,2,3,4,5,6,7
"(1, 0.2286971293033759)","(2, 0.4142175824742756)","(3, 0.330148225224166)","(4, 0.6876805072289018)","(5, 0.3540845073025265)","(6, 0.1464341669712455)","(7, 0.1671319533852197)"
"(1, 0.332806332191302)","(2, 0.4336208363680045)","(3, 0.4269912527185105)","(4, 0.6845495991597798)","(5, 0.3424970088744195)","(6, 0.2534065011406273)","(7, 0.0329348087081066)"
"(1, 0.402428325237337)","(2, 0.3997285085776971)","(3, 0.4188984121030084)","(4, 0.7879912492288206)","(5, 0.2984332070806468)","(6, 0.2052686223947826)","(7, 0.0394678714032219)"
"(1, 0.2698501452628185)","(2, 0.4656753035094401)","(3, 0.3697520174106115)","(4, 0.7105482266933957)","(5, 0.3353640226891953)","(6, 0.2260410386426306)","(7, 0.1359442794070491)"
"(1, 0.3256000491116559)","(2, 0.4477201865468067)","(3, 0.4998528139099203)","(4, 0.8006139639725103)","(5, 0.4075281533866004)","(6, 0.2169402974352205)","(7, 0.1791529729448507)"
"(1, 0.2546507215630542)","(2, 0.4038052689236315)","(3, 0.4066212386034724)","(4, 0.6498110154336079)","(5, 0.3833289205024222)","(6, 0.2143115389359149)","(7, 0.0122334253129493)"
"(1, 0.2437014605399863)","(2, 0.2931519532824434)","(3, 0.3284241174894328)","(4, 0.7178448135154065)","(5, 0.3222377563025972)","(6, 0.2468604861397925)","(7, 0.1865654819155452)"
"(1, 0.314996776197917)","(2, 0.3911232557045531)","(3, 0.4544828829972783)","(4, 0.8033289048216454)","(5, 0.2824536181310632)","(6, 0.1605764781815506)","(7, 0.0514240217579612)"
"(1, 0.3561529629794106)","(2, 0.4064153104192664)","(3, 0.29639458029176)","(4, 0.770690794664662)","(5, 0.3243061194891989)","(6, 0.3303395362016842)","(7, 0.0948665865948235)"
"(1, 0.3540688484042247)","(2, 0.3008855732749304)","(3, 0.3868900189538339)","(4, 0.738176358203838)","(5, 0.2936775131210872)","(6, 0.2989767061737962)","(7, 0.0227700133762045)"
"(1, 0.2416057226448439)","(2, 0.4778613188914261)","(3, 0.5010999651984827)","(4, 0.7627255634366019)","(5, 0.3734689471030941)","(6, 0.2258061811042342)","(7, 0.1542757000157909)"
"(1, 0.3087613919166571)","(2, 0.4446512839868985)","(3, 0.4381024865973904)","(4, 0.6677673606404234)","(5, 0.2849964591872763)","(6, 0.2892758755156932)","(7, 0.1676358250262195)"
"(1, 0.285766240196195)","(2, 0.2910608956009601)","(3, 0.4979352917974116)","(4, 0.7070328305169985)","(5, 0.3139014619457867)","(6, 0.1507729376273012)","(7, 0.0217380982961084)"
"(1, 0.2688419727294368)","(2, 0.3640509110352553)","(3, 0.4184898291424141)","(4, 0.6506249686891991)","(5, 0.3195627869215818)","(6, 0.3376894100166353)","(7, 0.0234962058819061)"
"(1, 0.2480484679209471)","(2, 0.3523243339990172)","(3, 0.367817206722009)","(4, 0.67124661375023)","(5, 0.3509844369370455)","(6, 0.1609033835029589)","(7, 0.2071298965483605)"
"(1, 0.3913580834669811)","(2, 0.4791816863142649)","(3, 0.4962694546002479)","(4, 0.722036705102724)","(5, 0.4235207472031711)","(6, 0.252925846328687)","(7, 0.0790819076761618)"
"(1, 0.3890544299503777)","(2, 0.370260004226564)","(3, 0.3408554807064313)","(4, 0.662267592885758)","(5, 0.3020278755846898)","(6, 0.2889404030129011)","(7, 0.1317350929142429)"
"(1, 0.3723161702760881)","(2, 0.3362797216034384)","(3, 0.3714365409869097)","(4, 0.6761217736139237)","(5, 0.3623881992760592)","(6, 0.3005945477051415)","(7, 0.049972935836015)"
"(1, 0.5831568015410009)","(2, 0.9531686661967868)","(3, 0.9497698950743168)","(4, 0.4839376646875295)","(5, 0.219728622195561)","(6, 0.555538176379015)","(7, 0.5550756810054323)"
"(1, 0.5315633665464135)","(2, 0.9258505433317948)","(3, 0.8490945717635959)","(4, 0.5119992643384446)","(5, 0.1731571758385308)","(6, 0.4674754323352733)","(7, 0.5661759716996513)"
"(1, 0.5735925249462479)","(2, 0.8431302404938805)","(3, 0.8551423390017643)","(4, 0.4214377093682385)","(5, 0.1314557133851642)","(6, 0.4494382465574567)","(7, 0.627975862941118)"
"(1, 0.6384643963513403)","(2, 0.9578500419162104)","(3, 0.8595394931732401)","(4, 0.545773008807793)","(5, 0.200133610662947)","(6, 0.5078247108989264)","(7, 0.6323300553505841)"
"(1, 0.5242993916811877)","(2, 0.9186773452743836)","(3, 0.922832035456377)","(4, 0.4603413224019222)","(5, 0.2279606028262875)","(6, 0.5719826953700216)","(7, 0.5263308790942998)"
"(1, 0.6230623046052761)","(2, 0.8445936197861609)","(3, 0.8822603947183502)","(4, 0.4457711553481392)","(5, 0.120690039171424)","(6, 0.5652025501467376)","(7, 0.5542406007709804)"
"(1, 0.6443366852180323)","(2, 0.8789688313389581)","(3, 0.8480363682361439)","(4, 0.3851705281998811)","(5, 0.1109994887987588)","(6, 0.4232263126301418)","(7, 0.5665300902009414)"
"(1, 0.6638405063264258)","(2, 0.8635166002307738)","(3, 0.8699308659240594)","(4, 0.4612175890190316)","(5, 0.0610362783617866)","(6, 0.4188732366098506)","(7, 0.5845308726390201)"
"(1, 0.511386965124232)","(2, 0.9015615114538928)","(3, 0.8470061622562284)","(4, 0.4257430895886266)","(5, 0.0663069981912568)","(6, 0.5172259010332485)","(7, 0.5329291402578209)"
"(1, 0.5768760328612041)","(2, 0.90107706526105)","(3, 0.927788252240521)","(4, 0.5153606008599507)","(5, 0.0408018433488696)","(6, 0.5475406930440161)","(7, 0.5879079813591155)"
"(1, 0.6019377063057771)","(2, 0.8661140826177909)","(3, 0.9024602936115852)","(4, 0.3887317206336423)","(5, 0.0900730287704377)","(6, 0.5631471584304683)","(7, 0.5268928116476332)"
"(1, 0.5051417285324431)","(2, 0.9919226714846944)","(3, 0.9710992435441104)","(4, 0.4918628096996136)","(5, 0.1372264980952605)","(6, 0.5524151961502355)","(7, 0.5840183770953792)"
"(1, 0.52386636396982)","(2, 0.945855944552711)","(3, 0.937964405254156)","(4, 0.5418027366878734)","(5, 0.119948101417435)","(6, 0.5064832281825139)","(7, 0.5844285222911372)"
"(1, 0.5249205286173344)","(2, 0.8623552284649719)","(3, 0.9564381990462708)","(4, 0.375816679029093)","(5, 0.2061312029441851)","(6, 0.4522779702137651)","(7, 0.5444046173217653)"
"(1, 0.4558945495754692)","(2, 0.9298347298664572)","(3, 0.8659099797157995)","(4, 0.39138204756727)","(5, 0.143594572943324)","(6, 0.5727862870206382)","(7, 0.6101879392865736)"
"(1, 0.6486050564591253)","(2, 0.9335650604558432)","(3, 0.9272593781219652)","(4, 0.5241796748695557)","(5, 0.2208814530656554)","(6, 0.4845969424724706)","(7, 0.606725890535887)"
"(1, 0.656296971897261)","(2, 0.9594320460653576)","(3, 0.9089133591842607)","(4, 0.4744524840766119)","(5, 0.1810006632126863)","(6, 0.528019830862709)","(7, 0.5232219900984171)"
"(1, 0.5900646199135692)","(2, 0.8958228241280265)","(3, 0.8534245394365436)","(4, 0.5348784311726476)","(5, 0.1682644037226024)","(6, 0.5642231965229961)","(7, 0.521451927019941)"
"(1, 0.5606462875225557)","(2, 0.9756905715137422)","(3, 0.8665649327814907)","(4, 0.5497909098758075)","(5, 0.1200018097517061)","(6, 0.528050402511362)","(7, 0.5597661724536737)"
"(1, 0.4462186048414042)","(2, 0.9025796029007964)","(3, 0.851236517542957)","(4, 0.4540595868883289)","(5, 0.0816525469864088)","(6, 0.5823417648911193)","(7, 0.6284264867391435)"
"(1, 0.5408719114485039)","(2, 0.8591969508038182)","(3, 0.9267714861317694)","(4, 0.4136946505130389)","(5, 0.087296838699018)","(6, 0.5926524013347179)","(7, 0.5630584400236304)"
"(1, 0.5822306910279454)","(2, 0.8441508727757489)","(3, 0.9480024654163922)","(4, 0.5448920803494017)","(5, 0.1569869878375787)","(6, 0.5475189611071732)","(7, 0.5714344449804167)"
"(1, 0.620310640034562)","(2, 0.9282415755050007)","(3, 0.9179846183955136)","(4, 0.4406508998980983)","(5, 0.0621742866829483)","(6, 0.4956557506225393)","(7, 0.668141233829252)"
"(1, 0.541979649788746)","(2, 0.938621469963827)","(3, 0.9378059497509864)","(4, 0.423593479393841)","(5, 0.0915653024487385)","(6, 0.5730360847252672)","(7, 0.6056397017607538)"
"(1, 0.4483116987295785)","(2, 0.8594326243955507)","(3, 0.8318212668667501)","(4, 0.3992959584656163)","(5, 0.1228671868327871)","(6, 0.4474893232511387)","(7, 0.6618098790454832)"
"(1, 0.6224426422501339)","(2, 0.8406114254000534)","(3, 0.8410906301315)","(4, 0.4597336582646718)","(5, 0.2206422275633262)","(6, 0.5674404127144753)","(7, 0.5923049292495892)"
"(1, 0.536648303537817)","(2, 0.9378666978497082)","(3, 0.8568048352264132)","(4, 0.497324290340459)","(5, 0.064757413965479)","(6, 0.5512619899245406)","(7, 0.6903786211003238)"
"(1, 0.4578016111915782)","(2, 0.95624022314753)","(3, 0.951422516372242)","(4, 0.5034145583725851)","(5, 0.1963165875763555)","(6, 0.5142054096985964)","(7, 0.5263478417504958)"
"(1, 0.4919028786632062)","(2, 0.8647032352894809)","(3, 0.887260022139498)","(4, 0.4516827253668787)","(5, 0.0481025467997959)","(6, 0.5732234765594326)","(7, 0.5921168158922979)"
"(1, 0.4365723318833609)","(2, 0.9164373191062796)","(3, 0.9388418876212098)","(4, 0.4546653847559695)","(5, 0.1146359893218488)","(6, 0.5588714652382607)","(7, 0.5681487832200289)"
"(1, 0.4808546155057003)","(2, 0.940728716935412)","(3, 0.9566109375916844)","(4, 0.4801669545634039)","(5, 0.2038063248009415)","(6, 0.4492273480518773)","(7, 0.6499887760336864)"
"(1, 0.5785818033220229)","(2, 0.8949451604520254)","(3, 0.9050534774053376)","(4, 0.5539412764103714)","(5, 0.1837201802762215)","(6, 0.4599134210835624)","(7, 0.5565258396101332)"
"(1, 0.4788722795600676)","(2, 0.8545468162897649)","(3, 0.8326756564698298)","(4, 0.4636092728589902)","(5, 0.0789107699983332)","(6, 0.469677836689822)","(7, 0.6325644358255391)"
"(1, 0.5885015979219252)","(2, 0.8898358633465341)","(3, 0.9344624666063138)","(4, 0.528645350368154)","(5, 0.1989500495863078)","(6, 0.5204857071788874)","(7, 0.5410775838319604)"
"(1, 0.5986258563878505)","(2, 0.8969951793100599)","(3, 0.971918326029426)","(4, 0.4411858746860745)","(5, 0.073934224346417)","(6, 0.425674507263758)","(7, 0.5947921609605454)"
"(1, 0.6559819690577486)","(2, 0.8787763369607086)","(3, 0.8589894148731898)","(4, 0.4856531161019058)","(5, 0.1986482844880896)","(6, 0.4338398578891816)","(7, 0.5760176505413829)"
"(1, 0.5482833542612072)","(2, 0.9469047013022068)","(3, 0.8386223460352695)","(4, 0.4889672436179347)","(5, 0.1490229749842659)","(6, 0.4587658126857241)","(7, 0.615264266569919)"
"(1, 0.4583134382889591)","(2, 0.9919790582152735)","(3, 0.9498421092585771)","(4, 0.3938039944819297)","(5, 0.1056194398497155)","(6, 0.6014613156964004)","(7, 0.7062973526271169)"
"(1, 0.6699334747473896)","(2, 0.8632551250735836)","(3, 0.8420704602745144)","(4, 0.4798126830018538)","(5, 0.2191493672755736)","(6, 0.4996317551650622)","(7, 0.6807987583485703)"
"(1, 0.6611339396977818)","(2, 0.9464548988330556)","(3, 0.8837783011672811)","(4, 0.3897708173639258)","(5, 0.1617095521811241)","(6, 0.5292737603241655)","(7, 0.5954932975436452)"
"(1, 0.457315123715701)","(2, 0.9883241050114716)","(3, 0.884720505044959)","(4, 0.4662244121234674)","(5, 0.0570163726754814)","(6, 0.4731956450653418)","(7, 0.700366810600923)"
"(1, 0.6443646899142828)","(2, 0.96024060205299)","(3, 0.9661388751621758)","(4, 0.4089591931809149)","(5, 0.2179478063996314)","(6, 0.532420106316482)","(7, 0.6185077341110081)"
"(1, 0.4451088491096819)","(2, 0.8758173045060951)","(3, 0.8947778308454893)","(4, 0.4413468224085746)","(5, 0.1026000727929063)","(6, 0.5011815005966593)","(7, 0.6839800530074013)"
"(1, 0.5224683526088552)","(2, 0.9822516801947558)","(3, 0.8773706045718478)","(4, 0.3793364037586359)","(5, 0.1660933563731726)","(6, 0.5341866941718618)","(7, 0.607867119700474)"
"(1, 0.4382214365313309)","(2, 0.8464377157530037)","(3, 0.8808037465356156)","(4, 0.4934115708269881)","(5, 0.2095226277262042)","(6, 0.5447184972912935)","(7, 0.5360426536037084)"
"(1, 0.4870774975666317)","(2, 0.8778468269587905)","(3, 0.844245646910228)","(4, 0.3886264500398645)","(5, 0.1084753445396188)","(6, 0.6089903280573944)","(7, 0.5457792249576018)"
"(1, 0.9219821247726055)","(2, 0.5772041345908246)","(3, 0.6726000171222949)","(4, 0.9497769966789416)","(5, 0.9503104676756468)","(6, 0.925613158889948)","(7, 0.7025301877605473)"
"(1, 0.7690022476022609)","(2, 0.7092878758477299)","(3, 0.6841031792537835)","(4, 0.9406003141609228)","(5, 0.89515727592886)","(6, 0.9170287189809004)","(7, 0.7425167194831306)"
"(1, 0.8836110204060953)","(2, 0.7166268392881718)","(3, 0.7214891131534424)","(4, 0.981870055129575)","(5, 0.877102631928753)","(6, 0.8956136828539346)","(7, 0.8133534286568032)"
"(1, 0.8329790336623049)","(2, 0.7395459062466594)","(3, 0.745870779176208)","(4, 0.8483212645100447)","(5, 0.976162951261872)","(6, 0.8751566168127115)","(7, 0.7811980022055129)"
"(1, 0.8421366691981435)","(2, 0.5905694556124101)","(3, 0.7542398512103585)","(4, 0.8405088774690549)","(5, 0.9246931399255536)","(6, 0.8438553215061577)","(7, 0.7570864780540736)"
"(1, 0.7697545462068967)","(2, 0.6543471585670687)","(3, 0.6807408181884287)","(4, 0.953955211025534)","(5, 0.8851490247966769)","(6, 0.8363530728565571)","(7, 0.7473166641214535)"
"(1, 0.9006556925150032)","(2, 0.6546498128638768)","(3, 0.6323265672720656)","(4, 0.9906781000678972)","(5, 0.879289339503934)","(6, 0.9256065597607808)","(7, 0.7627307952329365)"
"(1, 0.8613129143300641)","(2, 0.655546109969923)","(3, 0.6970511811686956)","(4, 0.9963258895112626)","(5, 0.8187944308021969)","(6, 0.894151334984067)","(7, 0.7843956266018459)"
"(1, 0.8092395939818768)","(2, 0.6987653020367813)","(3, 0.7265815467494652)","(4, 0.8589708164225174)","(5, 0.8815978852516029)","(6, 0.8826066763325863)","(7, 0.7435718928689569)"
"(1, 0.8268232760830818)","(2, 0.6763342880521215)","(3, 0.7494475025966286)","(4, 0.933671469662746)","(5, 0.8704752463746849)","(6, 0.8019649905487137)","(7, 0.7327824696555294)"
"(1, 0.8872793467085592)","(2, 0.6532057422126828)","(3, 0.672863429073613)","(4, 0.9519459670832832)","(5, 0.9361037455354776)","(6, 0.8031931872738446)","(7, 0.781312444508546)"
"(1, 0.8724805529630131)","(2, 0.6070657806707286)","(3, 0.7229606411073106)","(4, 0.9205995596046423)","(5, 0.9957959510335268)","(6, 0.9330355703406096)","(7, 0.6674748335623669)"
"(1, 0.7812208977483616)","(2, 0.7320762998589672)","(3, 0.7566280446246205)","(4, 0.9653489856157744)","(5, 0.991931029921814)","(6, 0.8323808691256352)","(7, 0.6657280974601238)"
"(1, 0.9212583914833068)","(2, 0.6392946563335637)","(3, 0.6503180035671042)","(4, 0.926742910444138)","(5, 0.8254512898314359)","(6, 0.936897962468384)","(7, 0.7897691043514394)"
"(1, 0.8177168436904889)","(2, 0.5967106287928083)","(3, 0.5948210609525936)","(4, 0.9290213603313796)","(5, 0.90113560002151)","(6, 0.8732531470330439)","(7, 0.7323794267473835)"
"(1, 0.8966768793683088)","(2, 0.6085567166668697)","(3, 0.7404029465345286)","(4, 0.9340388682853644)","(5, 0.9347405671669332)","(6, 0.791285701614929)","(7, 0.7456577698417434)"
"(1, 0.7482275196376101)","(2, 0.5446055209943815)","(3, 0.7053957478329546)","(4, 0.9672504711625378)","(5, 0.9525339554658744)","(6, 0.876881833620693)","(7, 0.6739982530977314)"
"(1, 0.9125702210266642)","(2, 0.6482253652388309)","(3, 0.5896128565485111)","(4, 0.9809833177537128)","(5, 0.8856357042340695)","(6, 0.8584534063479297)","(7, 0.7250624344165779)"
"(1, 0.7467481514259302)","(2, 0.595306191135775)","(3, 0.6427723980582869)","(4, 0.9965285443934376)","(5, 0.937241026910666)","(6, 0.8266133322905915)","(7, 0.6731684265695062)"
"(1, 0.8380858012648049)","(2, 0.6810783418515005)","(3, 0.605655732794503)","(4, 0.8983318516583279)","(5, 0.8782760714684994)","(6, 0.8214711691131565)","(7, 0.7095133090602342)"
"(1, 0.7655794265322609)","(2, 0.6156825425134017)","(3, 0.7438636118285002)","(4, 0.998948266896094)","(5, 0.9534589479414686)","(6, 0.8979720825079782)","(7, 0.8115783920343191)"
"(1, 0.9148420424413184)","(2, 0.6797887605631591)","(3, 0.727032868448023)","(4, 0.8421439476576866)","(5, 0.8762680217698323)","(6, 0.813588923678663)","(7, 0.7425326933790191)"
"(1, 0.7818391366374581)","(2, 0.5717406248653311)","(3, 0.7395234389498475)","(4, 0.987021331758788)","(5, 0.9044828053718048)","(6, 0.8946832284432755)","(7, 0.7661925406723423)"
"(1, 0.9294535100343496)","(2, 0.7005383316078383)","(3, 0.7321437926058775)","(4, 0.852402588386397)","(5, 0.8529650161770832)","(6, 0.882603584294267)","(7, 0.8095050401240719)"
"(1, 0.8036396497327297)","(2, 0.7077702998360815)","(3, 0.678863753971739)","(4, 0.8614084173848371)","(5, 0.8639063459363554)","(6, 0.9090176313406176)","(7, 0.771446307681676)"
"(1, 0.8778738991189818)","(2, 0.5468843811944202)","(3, 0.5662484400115136)","(4, 0.9345191693490944)","(5, 0.9426488096127156)","(6, 0.8625292395654007)","(7, 0.7440308043146351)"
"(1, 0.7895603781803485)","(2, 0.5724656064849875)","(3, 0.6731474489084635)","(4, 0.9923158386584776)","(5, 0.8208608527137208)","(6, 0.8851727809504073)","(7, 0.7079584731873605)"
"(1, 0.7468291777711507)","(2, 0.6013611695726903)","(3, 0.6034508149553297)","(4, 0.8405418311454519)","(5, 0.8895207426252605)","(6, 0.9384415005345516)","(7, 0.666782431265426)"
"(1, 0.7983309790045104)","(2, 0.6641226197671979)","(3, 0.6616431337710932)","(4, 0.9357554370547108)","(5, 0.9095945991453346)","(6, 0.9186366148393532)","(7, 0.7173302560010499)"
"(1, 0.9186047669214684)","(2, 0.5845427538280489)","(3, 0.6023601138835949)","(4, 0.8957719288687455)","(5, 0.9973408209625008)","(6, 0.8242732730528459)","(7, 0.7441582599472526)"
"(1, 0.854409780397652)","(2, 0.5780015119176611)","(3, 0.7470208027452001)","(4, 0.9917351996846396)","(5, 0.8437195169637034)","(6, 0.9248643041896588)","(7, 0.8002818978545597)"
"(1, 0.8124194068460201)","(2, 0.6511402180513167)","(3, 0.6107983097195001)","(4, 0.8651809141403969)","(5, 0.9694909511281814)","(6, 0.8773182916812662)","(7, 0.8046049417782445)"
"(1, 0.9660314346146144)","(2, 0.5961329489508371)","(3, 0.5663017711118453)","(4, 0.8675961914901145)","(5, 0.8353107297204384)","(6, 0.8829184704723412)","(7, 0.7798715226699532)"
"(1, 0.8639577425420888)","(2, 0.6023645612708588)","(3, 0.6023106483409398)","(4, 0.8327273533244351)","(5, 0.9208334678508742)","(6, 0.91715621628013)","(7, 0.8212382486547165)"
"(1, 0.9395822501908716)","(2, 0.555782221520532)","(3, 0.6271937315597788)","(4, 0.9091417174683846)","(5, 0.9754628531198264)","(6, 0.8364915597351564)","(7, 0.7459086040909427)"
"(1, 0.8921629034800613)","(2, 0.7399672115054575)","(3, 0.6285021837287994)","(4, 0.98499378846654)","(5, 0.8341742780335848)","(6, 0.8058483779169835)","(7, 0.6581753572627264)"
"(1, 0.8386597572781698)","(2, 0.6648184646436701)","(3, 0.619831393398866)","(4, 0.9021279587416416)","(5, 0.9335404368037652)","(6, 0.8610608056699243)","(7, 0.7502577480961089)"
"(1, 0.8076754960032221)","(2, 0.6363204724628692)","(3, 0.5934614075186827)","(4, 0.990993888171726)","(5, 0.9637821462853856)","(6, 0.9378669597346808)","(7, 0.69261808695762)"
"(1, 0.7612142333742276)","(2, 0.649622925679338)","(3, 0.6374811558365319)","(4, 0.9221342569558952)","(5, 0.8703904373778758)","(6, 0.8084494728986286)","(7, 0.7493023283588126)"
"(1, 0.8004978475281436)","(2, 0.543245729215474)","(3, 0.6137443584857167)","(4, 0.8922293618506104)","(5, 0.8226674724376272)","(6, 0.9009573431408908)","(7, 0.7073641277424042)"
"(1, 0.9116943159398492)","(2, 0.6973201958482297)","(3, 0.5896180043856779)","(4, 0.8503716774435336)","(5, 0.8725655113943418)","(6, 0.7899488826528193)","(7, 0.6699629788280307)"
"(1, 0.9632661703924478)","(2, 0.673680343037983)","(3, 0.7004945314630305)","(4, 0.9580654254973918)","(5, 0.9496888486537012)","(6, 0.8771007313426535)","(7, 0.7789496211363613)"
"(1, 0.9230399858471904)","(2, 0.5571892252507432)","(3, 0.7269035922236207)","(4, 0.8828394688577789)","(5, 0.8882360181121463)","(6, 0.8620137823901484)","(7, 0.659545900985967)"
"(1, 0.968790449930064)","(2, 0.5482949804985066)","(3, 0.6076807793454577)","(4, 0.8893452429162231)","(5, 0.9511285698666072)","(6, 0.9283685279579368)","(7, 0.6767473894281938)"
"(1, 0.7586454561503773)","(2, 0.6279211186944431)","(3, 0.628370179230808)","(4, 0.8692298913560355)","(5, 0.9248202138344912)","(6, 0.8576458537746892)","(7, 0.7913791071661566)"
"(1, 0.8742076219266302)","(2, 0.6090709418287749)","(3, 0.6636924638714904)","(4, 0.835269695536985)","(5, 0.9341582035450174)","(6, 0.8054784329595499)","(7, 0.7984005361410751)"
